Words,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,Charged
transference,0,0,0,0,0,0,0,0,0,0,0
transferred,0,0,0,0,0,0,0,0,0,0,0
transfixed,0,0,0,0,0,0,0,0,0,0,0
transform,0,0,0,0,0,0,0,0,0,0,0
transformation,0,0,0,0,0,0,0,0,0,0,0
transfusion,0,0,0,0,0,0,0,0,0,0,0
transgression,0,0,0,0,0,1,0,0,0,0,1
transient,0,0,0,0,0,0,0,0,0,0,0
transit,0,0,0,0,0,0,0,0,0,0,0
transition,0,0,0,0,0,0,0,0,0,0,0
transitional,0,1,0,0,0,0,0,0,0,0,1
transitive,0,0,0,0,0,0,0,0,0,0,0
transitory,0,0,0,0,0,0,0,0,0,0,0
translate,0,0,0,0,0,0,0,0,0,0,0
translation,0,0,0,0,0,0,0,0,0,1,1
translocation,0,0,0,0,0,0,0,0,0,0,0
translucent,0,0,0,0,0,0,0,0,0,0,0
transmission,0,0,0,0,0,0,0,0,0,0,0
transmit,0,0,0,0,0,0,0,0,0,0,0
transmutation,0,0,0,0,0,0,0,0,0,0,0
transom,0,0,0,0,0,0,0,0,0,0,0
transparency,0,0,0,0,0,0,0,0,0,0,0
transparent,0,0,0,0,0,0,0,0,0,0,0
transplant,0,0,0,0,0,0,0,0,0,0,0
transplantation,0,0,0,0,0,0,0,0,0,0,0
transport,0,0,0,0,0,0,0,0,0,0,0
transportation,0,0,0,0,0,0,0,0,0,0,0
transpose,0,0,0,0,0,0,0,0,0,0,0
transposition,0,0,0,0,0,0,0,0,0,0,0
transverse,0,0,0,0,0,0,0,0,0,0,0
trap,0,0,0,0,0,0,0,0,0,0,0
trapping,0,0,0,0,0,0,0,0,0,0,0
trappings,0,0,0,0,0,1,0,0,0,0,1
traps,0,0,0,0,0,1,0,0,0,0,1
trash,0,0,1,0,0,1,0,1,0,0,1
trashy,0,0,1,0,0,1,0,0,0,0,1
traumatic,1,0,0,1,0,1,0,1,0,0,1
travail,0,0,0,0,0,1,0,0,0,0,1
travel,0,0,0,0,0,0,0,0,0,0,0
traveler,0,0,0,0,0,0,0,0,0,0,0
traveling,0,0,0,0,0,0,1,0,0,0,1
traverse,0,0,0,0,0,0,0,0,0,0,0
travesty,0,0,1,1,0,1,0,1,0,0,1
trawl,0,0,0,0,0,0,0,0,0,0,0
trawler,0,0,0,0,0,0,0,0,0,0,0
tray,0,0,0,0,0,0,0,0,0,0,0
treacherous,1,0,1,1,0,1,0,0,0,0,1
treachery,1,0,0,1,0,1,0,1,1,0,1
tread,0,0,0,0,0,0,0,0,0,0,0
treadmill,0,1,0,0,0,0,0,0,0,0,1
treason,1,0,1,1,0,1,0,0,1,0,1
treasure,0,1,0,0,1,0,1,0,0,1,1
treasurer,0,0,0,0,0,0,0,0,0,1,1
treasury,0,0,0,0,0,0,0,0,0,0,0
treat,1,1,1,1,1,1,1,1,1,1,1
treatise,0,0,0,0,0,0,0,0,0,0,0
treatment,0,0,0,0,0,0,0,0,0,0,0
treaty,0,0,0,0,0,0,0,0,0,0,0
treble,0,0,0,0,0,0,0,0,0,0,0
tree,1,1,1,0,1,0,1,0,1,1,1
trek,0,0,0,0,0,0,0,0,0,0,0
trellis,0,0,0,0,0,0,0,0,0,0,0
tremble,0,0,0,0,0,0,0,0,0,0,0
trembling,0,0,0,1,0,1,0,0,0,0,1
tremendous,0,0,0,0,0,0,0,0,0,0,0
tremendously,0,0,0,0,0,0,1,0,0,0,1
tremor,1,1,0,1,0,1,0,1,0,0,1
trench,0,0,0,0,0,0,0,0,0,0,0
trend,0,0,0,0,0,0,1,0,0,0,1
trending,0,0,0,0,0,0,0,0,0,0,0
trendy,0,0,0,0,0,0,1,0,0,0,1
trepidation,0,1,0,1,0,1,0,0,1,0,1
trespass,1,0,0,0,0,1,0,0,0,0,1
triad,0,0,0,0,0,0,0,0,0,0,0
triangle,0,0,0,0,0,0,0,0,0,0,0
triangular,0,0,0,0,0,0,0,0,0,0,0
tribe,0,0,0,0,0,0,0,0,0,1,1
tribulation,0,0,0,1,0,1,0,1,0,0,1
tribunal,0,1,1,1,0,1,0,0,0,1,1
tribune,0,0,0,0,0,0,0,0,0,1,1
tributary,0,1,0,0,0,0,1,0,0,0,1
tribute,0,0,0,0,0,0,1,0,0,0,1
trick,0,0,0,0,0,1,0,0,1,0,1
trickery,1,0,1,1,0,1,0,1,1,0,1
trickle,0,0,0,0,0,0,0,0,0,0,0
tricky,0,0,0,0,0,0,0,0,0,0,0
tricycle,0,0,0,0,0,0,0,0,0,0,0
trident,0,0,0,0,0,0,0,0,0,0,0
trifle,0,0,0,0,0,1,0,0,0,0,1
trig,0,0,0,0,0,0,1,0,0,0,1
trigger,0,0,0,0,0,0,0,0,0,0,0
trigonometry,0,0,0,0,0,0,0,0,0,0,0
trillion,0,0,0,0,0,0,0,0,0,0,0
trim,0,0,0,0,0,0,0,0,0,0,0
trimmer,0,0,0,0,0,0,0,0,0,0,0
trimming,0,0,0,0,0,0,0,0,0,0,0
trine,0,0,0,0,0,0,0,0,0,0,0
trinity,0,0,0,0,0,0,0,0,0,0,0
trio,0,0,0,0,0,0,0,0,0,0,0
trip,0,0,0,0,0,0,0,0,1,0,1
tripartite,0,0,0,0,0,0,0,0,0,0,0
triple,0,0,0,0,0,0,0,0,0,0,0
triplet,0,0,0,0,0,0,0,0,0,0,0
triplicate,0,0,0,0,0,0,0,0,0,0,0
tripod,0,0,0,0,0,0,0,0,0,0,0
tripping,1,0,0,0,0,1,0,1,0,0,1
trite,0,0,0,0,0,0,0,0,0,0,0
tritium,0,0,0,0,0,0,0,0,0,0,0
triumph,0,1,0,0,1,0,1,0,0,0,1
triumphant,0,1,0,0,1,0,1,0,0,1,1
troll,1,0,0,1,0,1,0,0,0,0,1
trolley,0,0,0,0,0,0,0,0,0,0,0
trombone,0,0,0,0,0,0,0,0,0,0,0
troop,0,0,0,0,0,0,0,0,0,0,0
trooper,0,0,0,0,0,0,0,0,0,0,0
troops,0,0,0,0,0,0,0,0,0,0,0
trophy,0,1,0,0,1,0,1,0,1,1,1
tropical,0,0,0,0,0,0,0,0,0,0,0
trot,0,0,0,0,0,0,0,0,0,0,0
troublesome,1,0,0,1,0,1,0,0,0,0,1
trough,0,0,0,0,0,0,0,0,0,0,0
troupe,0,0,0,0,0,0,0,0,0,0,0
trousers,0,0,0,0,0,0,0,0,0,0,0
trout,0,0,0,0,0,0,0,0,0,0,0
trowel,0,0,0,0,0,0,0,0,0,0,0
truce,0,0,0,0,1,0,1,0,0,1,1
truck,0,0,0,0,0,0,0,0,0,1,1
true,0,0,0,0,1,0,1,0,0,1,1
truism,0,0,0,0,0,0,0,0,0,0,0
trump,0,0,0,0,0,0,0,0,1,0,1
trumpet,0,0,0,0,0,1,0,0,0,0,1
trumpeter,0,0,0,0,0,0,0,0,0,0,0
truncate,0,0,0,0,0,0,0,0,0,0,0
truncated,0,0,0,0,0,0,0,0,0,0,0
trundle,0,0,0,0,0,0,0,0,0,0,0
trunk,0,0,0,0,0,0,0,0,0,0,0
truss,0,0,0,0,0,0,0,0,0,1,1
trust,0,0,0,0,0,0,0,0,0,1,1
trustee,0,0,0,0,0,0,0,0,0,1,1
trusty,0,0,0,0,0,0,1,0,0,0,1
truth,0,0,0,0,0,0,1,0,0,1,1
truthful,0,0,0,0,0,0,0,0,0,1,1
truthfulness,0,0,0,0,0,0,1,0,0,1,1
tryout,0,0,0,0,0,0,0,0,0,0,0
tub,0,0,0,0,0,0,0,0,0,0,0
tube,0,0,0,0,0,0,0,0,0,0,0
tubular,0,0,0,0,0,0,0,0,0,0,0
tubule,0,0,0,0,0,0,0,0,0,0,0
tuck,0,0,0,0,0,0,0,0,0,0,0
tucker,0,0,0,0,0,0,0,0,0,0,0
tufted,0,0,0,0,0,0,0,0,0,0,0
tug,0,0,0,0,0,0,0,0,0,0,0
tuition,0,0,0,0,0,0,0,0,0,0,0
tulip,0,0,0,0,0,0,0,0,0,0,0
tumble,0,0,0,0,0,1,0,0,0,0,1
tumbler,0,0,0,0,0,0,0,0,0,0,0
tumor,0,0,0,1,0,1,0,0,0,0,1
tumour,0,0,0,1,0,1,0,1,0,0,1
tumult,1,0,0,1,0,1,0,0,1,0,1
tumultuous,1,0,0,1,0,1,0,0,0,0,1
tun,0,0,0,0,0,0,0,0,0,0,0
tuna,0,0,0,0,0,0,0,0,0,0,0
tunable,0,0,0,0,0,0,0,0,0,0,0
tune,0,0,0,0,0,0,0,0,0,0,0
tunic,0,0,0,0,0,0,0,0,0,0,0
tuning,0,0,0,0,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,0,0,0,0
turban,0,0,0,0,0,0,0,0,0,0,0
turbidity,0,0,0,0,0,0,0,0,0,0,0
turbine,0,0,0,0,0,0,0,0,0,0,0
turbulence,1,0,0,1,0,1,0,0,0,0,1
turbulent,0,0,0,1,0,1,0,0,0,0,1
turf,0,0,0,0,0,0,0,0,0,0,0
turmeric,0,0,0,0,0,0,0,0,0,0,0
turmoil,1,0,0,1,0,1,0,1,0,0,1
turn,0,0,0,0,0,0,0,0,0,0,0
turning,0,0,0,0,0,0,0,0,0,0,0
turnkey,0,0,0,0,0,0,0,0,0,0,0
turnpike,0,0,0,0,0,0,0,0,0,0,0
turntable,0,0,0,0,0,0,0,0,0,0,0
turquoise,0,0,0,0,0,0,0,0,0,0,0
turret,0,0,0,0,0,0,0,0,0,0,0
turtleneck,0,0,0,0,0,0,0,0,0,0,0
tussle,1,0,0,0,0,0,0,0,0,0,1
tutelage,0,0,0,0,0,0,1,0,0,1,1
tutor,0,0,0,0,0,0,1,0,0,0,1
tweak,0,0,0,0,0,0,0,0,0,0,0
twelfth,0,0,0,0,0,0,0,0,0,0,0
twelve,0,0,0,0,0,0,0,0,0,0,0
twentieth,0,0,0,0,0,0,0,0,0,0,0
twenty,0,0,0,0,0,0,0,0,0,0,0
twig,0,0,0,0,0,0,0,0,0,0,0
twilight,0,0,0,0,0,0,0,0,0,0,0
twill,0,0,0,0,0,0,0,0,0,0,0
twin,0,0,0,0,0,0,1,0,0,0,1
twine,0,0,0,0,0,0,0,0,0,0,0
twinkle,0,1,0,0,1,0,1,0,0,0,1
twins,0,0,0,0,0,0,0,0,0,0,0
twist,0,0,0,0,0,0,0,0,0,0,0
twisted,0,0,0,0,0,0,0,0,0,0,0
twitch,0,0,0,0,0,1,0,0,0,0,1
twofold,0,0,0,0,0,0,0,0,0,0,0
tycoon,0,0,0,0,0,0,0,0,0,0,0
type,0,0,0,0,0,0,0,0,0,0,0
typewriter,0,0,0,0,0,0,0,0,0,0,0
typhoon,0,0,0,1,0,1,0,0,0,0,1
typically,0,0,0,0,0,0,0,0,0,0,0
typist,0,0,0,0,0,0,0,0,0,0,0
typography,0,0,0,0,0,0,0,0,0,0,0
tyrannical,1,0,1,1,0,1,0,0,0,0,1
tyranny,0,0,0,1,0,1,0,1,0,0,1
tyrant,1,0,1,1,0,1,0,1,0,0,1
tyre,0,0,0,0,0,0,0,0,0,0,0
ubiquitous,0,0,0,0,0,0,0,0,0,0,0
ubiquity,0,0,0,0,0,0,0,0,0,0,0
ugliness,0,0,1,1,0,1,0,1,0,0,1
ugly,0,0,1,0,0,1,0,0,0,0,1
ulcer,1,0,1,1,0,1,0,1,0,0,1
ulterior,0,0,0,0,0,1,0,0,0,0,1
ultimate,0,1,0,0,0,0,0,1,0,0,1
ultimately,0,1,0,0,0,0,1,0,0,0,1
ultimatum,1,0,0,1,0,1,0,0,0,0,1
ultimo,0,0,0,0,0,0,0,0,0,0,0
ultraviolet,0,0,0,0,0,0,0,0,0,0,0
umbilical,0,0,0,0,0,0,0,0,0,0,0
umbra,0,0,0,0,0,0,0,0,0,0,0
umbrella,0,0,0,0,0,0,0,0,0,0,0
umpire,0,0,0,0,0,0,1,0,0,1,1
unabashed,0,0,0,0,0,0,0,0,0,0,0
unabated,0,0,0,0,0,0,0,0,0,0,0
unable,0,0,0,0,0,1,0,1,0,0,1
unacceptable,0,0,0,0,0,1,0,1,0,0,1
unaccompanied,0,0,0,0,0,0,0,0,0,0,0
unaccountable,0,1,1,0,0,1,0,1,0,1,1
unacknowledged,0,0,0,0,0,0,0,1,0,0,1
unadulterated,0,0,0,0,0,0,0,0,0,0,0
unaided,0,0,0,0,0,0,0,0,0,0,0
unaltered,0,0,0,0,0,0,0,0,0,0,0
unambiguous,0,0,0,0,0,0,0,0,0,0,0
unanimity,0,0,0,0,0,0,1,0,0,0,1
unanimous,0,0,0,0,0,0,1,0,0,0,1
unanimously,0,0,0,0,0,0,0,0,0,0,0
unanticipated,0,0,0,0,0,0,0,0,1,0,1
unapproved,0,0,0,0,0,1,0,0,0,0,1
unarmed,0,0,0,0,0,0,0,0,0,0,0
unassisted,0,0,0,0,0,0,0,0,0,0,0
unassuming,0,0,0,0,0,0,1,0,0,0,1
unattached,0,0,0,0,0,1,0,0,0,0,1
unattainable,1,0,0,0,0,1,0,1,0,0,1
unattended,0,0,0,0,0,0,0,0,0,0,0
unattractive,0,0,1,0,0,1,0,1,0,0,1
unauthorized,0,0,0,0,0,1,0,0,0,0,1
unavoidable,0,0,0,0,0,1,0,0,0,0,1
unaware,0,0,0,0,0,1,0,0,0,0,1
unbalanced,0,0,0,0,0,0,0,0,0,0,0
unbearable,0,0,1,0,0,1,0,1,0,0,1
unbeaten,0,1,0,0,1,1,1,1,1,0,1
unbelief,0,0,0,0,0,1,0,0,0,0,1
unbelievable,0,0,0,0,0,1,0,0,0,0,1
unbiased,0,0,0,0,0,0,1,0,0,0,1
unborn,0,0,0,0,0,1,0,0,0,0,1
unbound,0,0,0,0,0,0,0,0,0,0,0
unbounded,0,0,0,0,0,0,0,0,0,0,0
unbreakable,0,0,0,0,0,0,1,0,0,0,1
unbridled,1,1,0,1,0,1,1,0,1,0,1
unbroken,0,0,0,0,0,0,1,0,0,1,1
uncanny,0,0,0,1,0,1,0,0,1,0,1
uncaring,1,0,1,0,0,1,0,1,0,0,1
uncertain,1,0,1,1,0,1,0,0,1,0,1
uncertainty,0,0,0,0,0,0,0,0,0,0,0
unchallenged,0,0,0,0,0,0,0,0,0,0,0
unchangeable,0,0,0,0,0,1,0,0,0,0,1
unchanged,0,0,0,0,0,0,0,0,0,0,0
unclaimed,0,0,0,0,0,0,0,0,0,0,0
uncle,0,0,0,0,0,0,0,0,0,0,0
unclean,0,0,1,0,0,1,0,0,0,0,1
uncomfortable,0,0,0,0,0,1,0,0,0,0,1
uncommon,0,0,0,0,0,0,0,0,0,0,0
uncommonly,0,0,0,0,0,0,0,0,0,0,0
uncompromising,0,0,0,0,0,0,0,0,0,0,0
unconcerned,0,0,0,0,0,0,0,0,0,0,0
unconfirmed,0,0,0,0,0,0,0,0,0,0,0
unconnected,0,0,0,0,0,0,0,0,0,0,0
unconscionable,0,0,1,0,0,1,0,0,0,0,1
unconscious,0,0,0,0,0,1,0,0,0,0,1
unconsciousness,0,0,0,0,0,0,0,0,0,0,0
unconstitutional,0,0,0,0,0,1,0,0,0,0,1
unconstrained,0,0,0,0,1,0,1,0,0,0,1
uncontested,0,0,0,0,0,0,0,0,0,0,0
uncontrollable,1,1,0,0,0,1,0,0,1,0,1
uncontrolled,0,0,0,0,0,1,0,0,0,0,1
unconventional,0,0,0,0,0,0,0,0,0,0,0
unconvinced,0,0,0,0,0,0,0,0,0,0,0
uncooked,0,0,0,0,0,0,0,0,0,0,0
uncorrelated,0,0,0,0,0,0,0,0,0,0,0
uncover,0,0,0,0,0,0,0,0,1,0,1
uncritical,0,0,0,0,0,0,0,0,0,0,0
uncut,0,0,0,0,0,0,0,0,0,0,0
undecided,0,1,0,1,0,1,0,0,0,0,1
undefined,0,0,0,0,0,0,0,0,0,0,0
undeniable,0,0,0,0,0,0,0,0,0,0,0
undercover,0,0,0,0,0,0,0,0,0,0,0
undercurrent,0,0,0,0,0,0,0,0,0,0,0
underestimate,0,0,0,0,0,0,0,0,1,0,1
undergo,0,0,0,0,0,0,0,0,0,0,0
undergraduate,0,0,0,0,0,0,0,0,0,0,0
underground,0,0,0,0,0,0,0,0,0,0,0
underlie,0,0,0,0,0,0,0,0,0,0,0
underline,0,0,0,0,0,0,1,0,0,0,1
undermined,0,0,0,0,0,1,0,0,0,0,1
underneath,0,0,0,0,0,0,0,0,0,0,0
underpaid,1,0,0,0,0,1,0,1,0,0,1
underpants,0,0,0,0,0,0,0,0,0,0,0
underscore,0,0,0,0,0,0,0,0,0,0,0
undersized,0,0,0,0,0,1,0,0,0,0,1
understanding,0,0,0,0,0,0,1,0,0,1,1
understood,0,0,0,0,0,0,0,0,0,0,0
undertake,0,0,0,0,0,0,0,0,0,0,0
undertaker,0,0,0,0,0,0,0,1,0,0,1
undertaking,0,1,0,0,0,0,0,0,0,0,1
underwood,0,0,0,0,0,0,0,0,0,0,0
underwrite,0,0,0,0,0,0,1,0,0,1,1
underwriter,0,0,0,0,0,0,0,0,0,0,0
undeserved,0,0,0,0,0,0,0,0,0,0,0
undesirable,1,0,1,1,0,1,0,1,0,0,1
undesired,0,0,0,0,0,1,0,1,0,0,1
undeveloped,0,0,0,0,0,0,0,0,0,0,0
undirected,0,0,0,0,0,0,0,0,0,0,0
undisclosed,0,1,0,0,0,0,0,0,0,0,1
undiscovered,0,0,0,0,0,0,0,0,1,0,1
undisputed,0,0,0,0,0,0,0,0,0,0,0
undisturbed,0,0,0,0,0,0,0,0,0,0,0
undivided,0,0,0,0,0,0,1,0,0,0,1
undo,0,0,0,0,0,1,0,0,0,0,1
undoing,0,0,0,0,0,0,0,0,0,0,0
undoubted,0,1,1,0,0,0,0,0,0,0,1
undress,0,0,0,0,0,0,0,0,0,0,0
undressed,0,0,0,0,0,0,0,0,0,0,0
undue,0,0,0,0,0,0,0,0,0,0,0
undying,0,1,0,0,1,0,1,1,0,1,1
unearned,0,0,0,0,0,0,0,0,0,0,0
unearth,0,0,0,0,0,0,0,0,0,0,0
uneasiness,0,1,0,0,0,1,0,1,0,0,1
uneasy,0,0,1,1,0,1,0,0,0,0,1
uneducated,0,0,0,0,0,1,0,1,0,0,1
unemployed,0,0,0,1,0,1,0,1,0,0,1
unencumbered,0,0,0,0,0,0,0,0,0,0,0
unending,0,0,0,0,0,0,0,0,0,0,0
unequal,1,0,1,1,0,1,0,1,0,0,1
unequalled,0,0,0,0,0,0,0,0,0,0,0
unequivocal,0,0,0,0,0,0,0,0,0,1,1
unequivocally,0,0,0,0,0,0,1,0,0,0,1
uneven,0,0,0,0,0,1,0,0,0,0,1
uneventful,0,0,0,0,0,0,0,0,0,0,0
unexpected,0,1,0,1,1,1,1,0,1,0,1
unexpectedly,0,0,0,0,0,0,0,0,1,0,1
unexplained,0,1,0,0,0,1,0,1,0,0,1
unexplored,0,0,0,0,0,0,0,0,0,0,0
unfailing,0,0,0,0,0,0,0,0,0,0,0
unfair,1,0,1,0,0,1,0,1,0,0,1
unfairness,1,0,0,0,0,1,0,1,0,0,1
unfaithful,0,0,1,0,0,1,0,0,0,0,1
unfamiliar,0,0,0,0,0,0,0,0,0,0,0
unfavorable,0,0,1,0,0,1,0,1,0,0,1
unfettered,0,0,0,0,0,0,0,0,0,0,0
unfinished,0,0,0,0,0,1,0,0,0,0,1
unflinching,0,0,0,0,0,0,0,0,0,0,0
unfold,0,1,0,0,0,0,1,0,0,0,1
unforeseen,0,0,0,0,0,0,0,0,1,0,1
unforgiving,1,0,0,0,0,1,0,1,0,0,1
unfortunate,0,0,0,0,0,1,0,1,0,0,1
unfriendly,1,0,1,1,0,1,0,1,0,0,1
unfulfilled,1,1,0,0,0,1,0,1,1,0,1
unfurnished,0,0,0,0,0,1,0,0,0,0,1
ungodly,0,0,0,0,0,1,0,1,0,0,1
ungrateful,1,0,1,0,0,1,0,0,0,0,1
unguarded,0,0,0,0,0,0,0,0,1,0,1
unhappiness,0,0,0,0,0,1,0,1,0,0,1
unhappy,1,0,1,0,0,1,0,1,0,0,1
unharmed,0,0,0,0,0,0,0,0,0,0,0
unhealthy,0,0,1,1,0,1,0,1,0,0,1
unhindered,0,0,0,0,0,0,0,0,0,0,0
unholy,0,0,0,1,0,1,0,0,0,0,1
unicorn,0,0,0,0,0,0,0,0,0,0,0
unification,0,1,0,0,1,0,1,0,0,1,1
uniform,0,0,0,0,0,0,0,0,0,0,0
uniformity,0,0,0,0,0,0,0,0,0,0,0
uniformly,0,0,0,0,0,0,1,0,0,0,1
unimaginable,0,0,0,0,0,1,1,0,1,0,1
unimportant,0,0,0,0,0,1,0,1,0,0,1
unimpressed,0,0,0,0,0,1,0,0,0,0,1
unimproved,0,0,0,0,0,1,0,0,0,0,1
uninfected,0,0,0,0,0,0,1,0,0,0,1
uninformed,0,0,0,0,0,1,0,0,0,0,1
uninhabited,0,0,0,0,0,0,0,0,0,0,0
uninitiated,0,0,0,0,0,1,0,0,0,0,1
uninspired,0,0,0,0,0,1,0,1,0,0,1
unintelligible,0,0,0,0,0,1,0,0,0,0,1
unintended,0,0,0,0,0,0,0,0,1,0,1
unintentional,0,0,0,0,0,0,0,0,1,0,1
unintentionally,0,0,0,0,0,1,0,0,1,0,1
uninterested,0,0,0,0,0,1,0,1,0,0,1
uninteresting,0,0,0,0,0,1,0,1,0,0,1
uninterrupted,0,0,0,0,0,0,0,0,0,0,0
uninvited,0,0,0,0,0,0,0,1,0,0,1
union,0,0,0,0,0,0,0,0,0,0,0
unique,0,0,0,0,0,0,1,0,1,0,1
unison,0,0,0,0,0,0,1,0,0,0,1
unit,0,0,0,0,0,0,0,0,0,0,0
unitary,0,0,0,0,0,0,1,0,0,0,1
unite,0,0,0,0,0,0,0,0,0,0,0
united,0,0,0,0,0,0,1,0,0,1,1
unity,0,0,0,0,0,0,1,0,0,1,1
universal,0,0,0,0,0,0,0,0,0,0,0
universality,0,0,0,0,0,0,0,0,0,0,0
universe,0,0,0,0,0,0,0,0,0,0,0
university,0,1,0,0,0,0,1,0,0,0,1
unjust,1,0,0,0,0,1,0,0,0,0,1
unjustifiable,1,0,1,1,0,1,0,0,0,0,1
unjustified,0,0,0,0,0,1,0,0,0,0,1
unkind,1,0,1,1,0,1,0,1,0,0,1
unknowable,0,0,0,0,0,0,0,0,0,0,0
unknown,0,1,0,1,0,1,0,0,0,0,1
unlawful,1,0,1,1,0,1,0,1,0,0,1
unleash,0,0,0,0,0,0,0,0,0,0,0
unlicensed,0,0,0,0,0,1,0,0,0,0,1
unlike,0,0,0,0,0,0,0,0,0,0,0
unlimited,0,0,0,0,0,0,1,0,0,0,1
unload,0,0,0,0,0,0,0,0,0,0,0
unloaded,0,0,0,0,0,0,0,0,0,0,0
unlock,0,0,0,0,0,0,0,0,0,0,0
unlucky,1,0,1,1,0,1,0,1,0,0,1
unmanageable,0,0,1,0,0,1,0,0,0,0,1
unmarked,0,0,0,0,0,0,0,0,0,0,0
unmarried,0,0,0,0,0,0,0,0,0,0,0
unmask,0,0,0,0,0,0,0,0,0,0,0
unmatched,0,0,0,0,0,0,0,0,0,0,0
unmistakable,0,0,0,0,0,0,0,0,0,0,0
unmitigated,0,0,0,0,0,0,0,0,0,0,0
unmoved,0,0,0,0,0,0,0,0,0,0,0
unnamed,0,0,0,0,0,0,0,0,0,0,0
unnatural,0,0,1,1,0,1,0,0,0,0,1
unnecessary,0,0,0,0,0,0,0,0,0,0,0
unneeded,0,0,0,0,0,0,0,0,0,0,0
unnoticed,0,0,0,0,0,0,0,0,0,0,0
unnumbered,0,0,0,0,0,0,0,0,0,0,0
unobserved,0,0,0,0,0,0,0,0,0,0,0
unobstructed,0,0,0,0,0,0,0,0,0,0,0
unobtrusive,0,0,0,0,0,0,0,0,0,0,0
unoccupied,0,0,0,0,0,0,0,0,0,0,0
unofficial,0,0,0,0,0,1,0,0,0,0,1
unopened,0,0,0,0,0,0,0,0,0,0,0
unopposed,0,0,0,0,0,0,0,0,0,0,0
unordered,0,0,0,0,0,0,0,0,0,0,0
unorganized,0,0,0,0,0,0,0,0,0,0,0
unorthodox,0,0,0,0,0,0,0,0,0,0,0
unpack,0,0,0,0,0,0,0,0,0,0,0
unpaid,1,0,0,0,0,1,0,1,0,0,1
unpleasant,0,0,1,0,0,1,0,1,0,0,1
unpopular,0,0,1,0,0,1,0,1,0,0,1
unprecedented,0,0,0,0,0,0,0,0,1,0,1
unpredictable,0,0,0,0,0,1,0,0,1,0,1
unprepared,0,0,0,0,0,1,0,0,0,0,1
unpretentious,0,0,0,0,0,0,1,0,0,0,1
unproductive,0,0,0,0,0,1,0,0,0,0,1
unprofitable,0,0,0,0,0,1,0,0,0,0,1
unprotected,0,0,0,0,0,1,0,0,0,0,1
unproven,0,0,0,0,0,0,0,0,0,0,0
unpublished,0,1,0,0,0,1,0,1,0,0,1
unquestionable,0,0,0,0,0,0,1,0,0,1,1
unquestionably,0,0,0,0,0,0,1,0,0,1,1
unquestioned,0,0,0,0,0,0,1,0,0,1,1
unread,0,0,0,0,0,0,0,0,0,0,0
unreal,0,0,0,0,0,0,0,0,0,0,0
unrealistic,0,0,0,0,0,0,0,0,0,0,0
unrecorded,0,0,0,0,0,0,0,0,0,0,0
unregistered,0,0,0,0,0,0,0,0,0,0,0
unregulated,0,0,0,0,0,0,0,0,0,0,0
unrelated,0,0,0,0,0,0,0,0,0,0,0
unrelenting,0,0,0,0,0,0,0,0,0,0,0
unreliable,0,0,0,0,0,1,0,0,0,1,1
unrepentant,0,0,0,0,0,0,0,0,0,0,0
unrequited,0,0,0,0,0,1,0,1,0,0,1
unresolved,0,1,0,0,0,0,0,0,0,0,1
unrest,0,0,0,1,0,0,0,1,0,0,1
unrestrained,0,0,0,0,0,0,0,0,0,0,0
unrestricted,0,0,0,0,0,0,0,0,0,0,0
unruly,1,0,1,1,0,1,0,0,0,0,1
unsafe,0,0,0,1,0,1,0,0,0,0,1
unsatisfactory,0,0,1,0,0,1,0,0,0,0,1
unsatisfied,0,0,1,0,0,1,0,1,0,0,1
unsavory,0,0,0,0,0,1,0,0,0,0,1
unscathed,0,0,0,0,0,0,1,0,0,0,1
unscientific,0,0,0,0,0,0,0,0,0,0,0
unscrupulous,0,0,0,0,0,1,0,0,0,0,1
unseat,0,0,0,0,0,0,0,1,0,0,1
unseen,0,0,0,0,0,0,0,0,0,0,0
unselfish,0,0,0,0,0,0,1,0,0,0,1
unsettled,1,0,1,1,0,1,0,0,0,0,1
unsightly,0,0,1,0,0,1,0,0,0,0,1
unsophisticated,0,0,0,0,0,1,0,0,0,0,1
unspeakable,0,0,0,1,0,1,0,0,0,0,1
unspecified,0,0,0,0,0,0,0,0,0,0,0
unstable,0,0,0,1,0,1,0,0,1,0,1
unsteady,0,0,0,1,0,0,0,0,0,0,1
unsuccessful,0,0,0,0,0,1,0,1,0,0,1
unsuitable,0,0,0,0,0,1,0,0,0,0,1
unsung,0,0,0,0,0,1,0,0,0,0,1
unsupported,0,0,0,0,0,1,0,0,0,0,1
unsurpassed,0,1,0,1,1,0,1,0,0,1,1
unsuspecting,0,0,0,0,0,0,0,0,1,0,1
unsustainable,0,0,0,0,0,1,0,0,0,0,1
unsweetened,0,0,0,0,0,0,0,0,0,0,0
unsympathetic,1,0,0,0,0,1,0,0,0,0,1
untamed,0,0,0,0,0,1,0,0,0,0,1
untenable,0,0,0,0,0,1,0,0,0,0,1
untested,0,0,0,0,0,0,0,0,0,0,0
unthinkable,1,0,1,1,0,1,0,0,0,0,1
untidy,0,0,1,0,0,1,0,0,0,0,1
untie,0,0,0,0,1,1,1,0,0,0,1
untimely,0,0,0,0,0,1,0,0,0,0,1
untitled,0,0,0,0,0,1,0,1,0,0,1
untold,0,1,0,0,0,1,0,0,0,0,1
untouched,0,0,0,0,0,0,0,0,0,0,0
untoward,1,0,1,0,0,1,0,0,0,0,1
